,elem1,elem2,elem3,elem4,comp1,comp2,comp3,comp4,melt_point
297,Nd,Ta,Se,O,13.333333333333334,20.0,13.333333333333334,53.333333333333336,1574.2767333984375
298,Na,As,I,O,8.333333333333332,33.33333333333333,8.333333333333332,50.0,555.8231201171875
299,Nd,Ti,Bi,O,10.526315789473683,15.789473684210526,10.526315789473683,63.1578947368421,1724.2786865234375
300,Rb,V,P,O,12.244897959183673,12.244897959183673,12.244897959183673,63.26530612244898,811.98388671875
301,Na,Re,O,Vac,33.33333333333333,16.666666666666664,50.0,0.0,911.4275512695312
302,Na,Ce,C,O,10.0,10.0,20.0,60.0,520.2103271484375
303,Sm,Nb,Cl,O,4.3478260869565215,26.08695652173913,56.52173913043478,13.043478260869565,698.525146484375
304,Na,Cr,O,Vac,37.5,12.5,50.0,0.0,1159.20703125
305,Nd,Sc,Fe,O,15.0,10.0,15.0,60.0,1956.5086669921875
306,Mn,Te,O,Vac,22.22222222222222,11.11111111111111,66.66666666666666,0.0,972.7963256835938
307,Mg,Zn,O,Vac,6.25,43.75,50.0,0.0,1572.2882080078125
308,Mg,Fe,B,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1628.2803955078125
309,Mn,Al,Si,O,12.5,12.5,12.5,62.5,1635.6317138671875
310,Mn,Al,Bi,O,12.5,12.5,12.5,62.5,1358.7279052734375
311,Mn,Te,O,Vac,22.22222222222222,18.51851851851852,59.25925925925925,0.0,996.831298828125
312,K,Tl,S,O,8.333333333333332,8.333333333333332,16.666666666666664,66.66666666666666,911.8087158203125
313,La,Cr,Se,O,20.0,20.0,40.0,20.0,1090.459716796875
314,K,Sm,Ti,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1677.8743896484375
315,Mn,Al,Ge,O,15.0,10.0,15.0,60.0,1575.0892333984375
316,K,Nd,Ti,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1669.93701171875
317,La,Ta,Se,O,13.333333333333334,20.0,13.333333333333334,53.333333333333336,1527.7572021484375
318,K,Gd,Ti,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1682.8134765625
319,K,Na,Fe,O,15.384615384615385,30.76923076923077,15.384615384615385,38.46153846153847,1065.39453125
320,K,La,Ti,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1655.826171875
321,K,Ge,O,Vac,28.57142857142857,28.57142857142857,42.857142857142854,0.0,1198.193603515625
322,Lu,Nb,Cl,O,4.3478260869565215,26.08695652173913,56.52173913043478,13.043478260869565,479.3035583496094
323,K,Co,O,Vac,33.33333333333333,16.666666666666664,50.0,0.0,1166.6165771484375
324,Ho,Rh,O,Vac,20.0,20.0,60.0,0.0,1468.56005859375
325,K,Te,O,Vac,11.428571428571429,22.857142857142858,65.71428571428571,0.0,620.794921875
326,Gd,Cr,Ge,O,12.5,12.5,12.5,62.5,1811.9775390625
327,Gd,In,O,Vac,20.0,20.0,60.0,0.0,2131.790771484375
328,K,Cd,Ge,O,25.0,12.5,12.5,50.0,1088.32373046875
329,Gd,Cl,O,Vac,6.25,18.75,75.0,0.0,656.7734375
330,Eu,P,O,F,23.809523809523807,14.285714285714285,57.14285714285714,4.761904761904762,1664.8077392578125
331,Dy,Rh,O,Vac,20.0,20.0,60.0,0.0,1454.13134765625
332,Dy,Mn,Fe,O,12.5,12.5,12.5,62.5,1885.3983154296875
333,Eu,P,O,Vac,7.6923076923076925,23.076923076923077,69.23076923076923,0.0,2245.894287109375
334,Er,Rh,O,Vac,20.0,20.0,60.0,0.0,1501.1053466796875
335,Er,Mn,Fe,O,12.5,12.5,12.5,62.5,1869.126953125
336,Cu,B,Cl,O,12.5,29.166666666666668,4.166666666666666,54.166666666666664,1015.3765869140625
337,Eu,Sc,Al,O,15.0,10.0,15.0,60.0,2106.40234375
338,Eu,Si,N,O,13.636363636363635,27.27272727272727,18.181818181818183,40.909090909090914,409.9685363769531
339,Gd,Zr,P,O,1.9230769230769231,11.538461538461538,17.307692307692307,69.23076923076923,2087.484619140625
340,Cs,Pb,O,Vac,28.57142857142857,28.57142857142857,42.857142857142854,0.0,1045.9185791015625
341,Cs,I,O,Vac,33.33333333333333,11.11111111111111,55.55555555555556,0.0,900.8495483398438
342,Cs,Re,O,Vac,33.33333333333333,11.11111111111111,55.55555555555556,0.0,1005.644775390625
343,Ca,Ag,As,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1158.37646484375
344,Cd,Ga,Ge,O,15.0,10.0,15.0,60.0,1377.3731689453125
345,Ca,P,Pd,O,9.090909090909092,18.181818181818183,9.090909090909092,63.63636363636363,1166.1248779296875
346,Ca,Mn,Ge,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1588.0279541015625
347,Ba,Pb,O,Vac,12.5,37.5,50.0,0.0,1300.4925537109375
348,Ba,P,Pd,O,9.090909090909092,18.181818181818183,9.090909090909092,63.63636363636363,1276.2340087890625
349,Ba,Li,Bi,O,20.0,5.0,15.0,60.0,1300.0762939453125
350,Ba,Ta,Co,O,20.0,13.333333333333334,6.666666666666667,60.0,1897.0841064453125
351,Ba,Zn,Sb,O,20.0,6.666666666666667,13.333333333333334,60.0,1749.9459228515625
352,Ba,Ta,Mn,O,20.0,13.333333333333334,6.666666666666667,60.0,1804.0142822265625
353,Ba,Cr,O,F,23.809523809523807,14.285714285714285,57.14285714285714,4.761904761904762,1405.550048828125
354,Ba,Co,O,Vac,33.33333333333333,11.11111111111111,55.55555555555556,0.0,2004.959228515625
355,Ba,Mn,O,F,23.809523809523807,14.285714285714285,57.14285714285714,4.761904761904762,1763.9989013671875
356,Ba,Re,I,O,20.833333333333336,12.5,4.166666666666666,62.5,812.7113647460938
357,Al,Cd,Ge,O,10.0,15.0,15.0,60.0,1448.07470703125
358,Cd,Fe,Ge,O,15.0,10.0,15.0,60.0,1375.1552734375
359,Zn,Fe,Co,O,7.142857142857142,28.57142857142857,7.142857142857142,57.14285714285714,1615.5677490234375
360,Zr,Te,Pb,O,14.285714285714285,4.761904761904762,19.047619047619047,61.904761904761905,1152.1805419921875
361,Zn,Co,O,Vac,40.0,10.0,50.0,0.0,1638.2855224609375
362,Zn,Fe,Co,O,10.714285714285714,28.57142857142857,3.571428571428571,57.14285714285714,1628.617431640625
363,Zn,Cr,Fe,O,14.285714285714285,7.142857142857142,21.428571428571427,57.14285714285714,1459.369384765625
364,Zr,Sb,Pb,O,9.523809523809524,9.523809523809524,19.047619047619047,61.904761904761905,1363.4915771484375
365,Zn,Fe,Co,O,3.571428571428571,28.57142857142857,10.714285714285714,57.14285714285714,1622.840087890625
366,Y,Cr,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1858.2196044921875
367,V,Fe,Sb,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,1588.947998046875
368,V,Cr,Sb,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,1132.5096435546875
369,V,Fe,Cu,O,8.333333333333332,16.666666666666664,25.0,50.0,1313.281982421875
370,V,P,Pb,O,8.333333333333332,16.666666666666664,8.333333333333332,66.66666666666666,1015.2122802734375
371,V,Cr,O,Vac,20.0,20.0,60.0,0.0,938.6668701171875
372,Ti,Ni,Ge,O,7.142857142857142,28.57142857142857,7.142857142857142,57.14285714285714,1660.8634033203125
373,Ti,Cr,Sb,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,1622.1849365234375
374,Ti,Nb,Tl,O,12.5,12.5,12.5,62.5,1166.7509765625
375,K,Mg,O,Vac,54.54545454545454,9.090909090909092,36.36363636363637,0.0,1047.9381103515625
376,Ti,Mn,Ni,O,20.0,10.0,10.0,60.0,1769.6619873046875
377,Ti,Sb,Pb,O,9.523809523809524,9.523809523809524,19.047619047619047,61.904761904761905,1262.990478515625
378,Ti,Te,Pb,O,14.285714285714285,4.761904761904762,19.047619047619047,61.904761904761905,1028.7515869140625
379,Te,Pb,Cl,O,10.0,30.0,20.0,40.0,1078.9930419921875
380,Te,Pb,Br,O,10.0,30.0,20.0,40.0,989.2633666992188
381,V,P,O,Vac,18.181818181818183,13.636363636363635,68.18181818181817,0.0,945.68408203125
382,Tl,V,P,O,12.244897959183673,14.285714285714285,10.204081632653061,63.26530612244898,836.0647583007812
383,Tb,Mn,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1850.068603515625
384,Tb,Cr,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1872.869140625
385,Sr,Ti,Bi,O,4.166666666666666,16.666666666666664,16.666666666666664,62.5,1368.8411865234375
386,Ta,Fe,Co,O,22.22222222222222,5.555555555555555,5.555555555555555,66.66666666666666,1746.99169921875
387,Ta,Sb,P,O,8.823529411764707,2.941176470588235,17.647058823529413,70.58823529411765,1429.7896728515625
388,Sr,Nd,Cr,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1935.0853271484375
389,Sr,La,Cr,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1985.7371826171875
390,Sr,Bi,O,Vac,57.14285714285714,28.57142857142857,14.285714285714285,0.0,1288.5008544921875
391,Sr,Ta,Fe,O,28.57142857142857,7.142857142857142,7.142857142857142,57.14285714285714,1902.39013671875
392,Sr,Fe,Re,O,20.0,15.0,5.0,60.0,1215.9111328125
393,Sr,Fe,Te,O,20.0,13.333333333333334,6.666666666666667,60.0,1314.3043212890625
394,Sr,Nb,Co,O,28.57142857142857,7.142857142857142,7.142857142857142,57.14285714285714,1883.1793212890625
395,Li,Cu,P,O,7.142857142857142,7.142857142857142,21.428571428571427,64.28571428571429,1095.2156982421875
396,Sr,Zn,Pb,O,23.809523809523807,4.761904761904762,14.285714285714285,57.14285714285714,1292.34326171875
397,Sr,As,O,Vac,23.809523809523807,14.285714285714285,61.904761904761905,0.0,1752.0379638671875
398,Sr,V,O,Vac,23.809523809523807,14.285714285714285,61.904761904761905,0.0,1371.7642822265625
399,Sr,Cr,Ga,O,3.125,28.125,9.375,59.375,1883.3193359375
400,Sr,Ti,Mn,O,20.0,10.0,10.0,60.0,1786.60400390625
401,Sr,Ta,Fe,O,20.0,10.0,10.0,60.0,1840.46630859375
402,Sr,Nb,Co,O,20.0,10.0,10.0,60.0,1818.0767822265625
403,Sr,Nb,Fe,O,20.0,10.0,10.0,60.0,1793.7568359375
404,Sr,Mn,Nb,O,20.0,10.0,10.0,60.0,1764.5784912109375
405,Sr,Mn,Sb,O,20.0,10.0,10.0,60.0,1807.271240234375
406,Sr,Fe,O,F,28.57142857142857,14.285714285714285,42.857142857142854,14.285714285714285,1830.3751220703125
407,Sn,Sb,Pb,O,9.523809523809524,9.523809523809524,19.047619047619047,61.904761904761905,1268.5189208984375
408,Sn,Te,Pb,O,14.285714285714285,4.761904761904762,19.047619047619047,61.904761904761905,995.720458984375
409,Sc,Sb,Pb,O,4.761904761904762,14.285714285714285,19.047619047619047,61.904761904761905,1257.820556640625
410,Si,P,Rh,O,10.526315789473683,15.789473684210526,5.263157894736842,68.42105263157895,1000.1934204101562
411,Sr,Ca,Cr,O,19.78021978021978,3.296703296703297,15.384615384615385,61.53846153846154,1458.8037109375
412,Rb,Ti,Nb,O,7.142857142857142,21.428571428571427,7.142857142857142,64.28571428571429,1331.323974609375
413,Rb,Nb,Te,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,1021.0602416992188
414,Rb,Sb,Mo,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,1028.04248046875
415,Rb,Cu,Ag,O,50.0,8.333333333333332,8.333333333333332,33.33333333333333,608.4188842773438
416,Rb,Sn,As,O,57.14285714285714,9.523809523809524,28.57142857142857,4.761904761904762,720.1024169921875
417,Nb,Tl,Te,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,889.2149047851562
418,Nd,Eu,Be,O,22.22222222222222,11.11111111111111,11.11111111111111,55.55555555555556,2005.6427001953125
419,Na,La,Ti,O,10.0,10.0,20.0,60.0,1602.2864990234375
420,Na,Bi,Cl,O,10.0,30.0,20.0,40.0,1072.4185791015625
421,Na,Bi,Br,O,10.0,30.0,20.0,40.0,1056.0738525390625
422,Na,Bi,I,O,10.0,30.0,20.0,40.0,926.19482421875
423,Na,Tl,O,Vac,33.33333333333333,33.33333333333333,33.33333333333333,0.0,776.0175170898438
424,Na,Pr,Ti,O,10.0,10.0,20.0,60.0,1554.0928955078125
425,Na,Gd,Ti,O,10.0,10.0,20.0,60.0,1624.8753662109375
426,Na,Fe,Sn,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1532.506591796875
427,Na,Ti,Te,O,20.0,10.0,10.0,60.0,1078.8763427734375
428,Mn,Zn,O,Vac,10.0,40.0,50.0,0.0,1565.241943359375
429,Mn,Zn,Fe,O,7.142857142857142,7.142857142857142,28.57142857142857,57.14285714285714,1679.7122802734375
430,Mn,Cd,Te,O,15.0,15.0,10.0,60.0,1028.0458984375
431,Mn,Zn,O,Vac,32.142857142857146,10.714285714285714,57.14285714285714,0.0,1641.222412109375
432,Mn,Fe,Sb,O,20.0,10.0,10.0,60.0,1776.3336181640625
433,Mn,V,O,Vac,23.076923076923077,15.384615384615385,61.53846153846154,0.0,1274.694091796875
434,Mn,Bi,Sb,O,9.090909090909092,13.636363636363635,13.636363636363635,63.63636363636363,1443.2484130859375
435,Mg,Ti,Mn,O,10.0,20.0,10.0,60.0,1645.16357421875
436,Mg,V,Cr,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1209.742431640625
437,Mn,Co,O,Vac,28.57142857142857,14.285714285714285,57.14285714285714,0.0,1763.126708984375
438,Mg,Ti,Fe,O,6.25,25.0,6.25,62.5,1615.2459716796875
439,Mn,Cr,Fe,O,14.285714285714285,21.428571428571427,7.142857142857142,57.14285714285714,1758.568359375
440,Mg,Ti,P,O,2.857142857142857,11.428571428571429,17.142857142857142,68.57142857142857,1671.850830078125
441,Ca,Te,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,1170.4263916015625
442,Mg,Mn,Ni,O,20.0,6.666666666666667,20.0,53.333333333333336,1973.9754638671875
443,Rb,Mo,O,F,20.0,12.0,12.0,56.00000000000001,640.2396240234375
444,Li,Ge,Rh,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1091.8277587890625
445,Li,Ti,Rh,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1124.7999267578125
446,Li,In,O,Vac,25.0,25.0,50.0,0.0,1645.96435546875
447,Li,Bi,I,O,10.0,30.0,20.0,40.0,936.484130859375
448,Li,Bi,Br,O,10.0,30.0,20.0,40.0,1058.271484375
449,La,Pr,Cr,O,10.0,10.0,20.0,60.0,2035.6495361328125
450,La,Te,Se,O,40.0,15.0,5.0,40.0,1532.80859375
451,La,As,S,O,26.666666666666668,13.333333333333334,40.0,20.0,1513.6217041015625
452,La,Co,Ni,O,20.0,10.0,10.0,60.0,2072.587158203125
453,La,Sb,S,O,24.0,16.0,12.0,48.0,1368.527587890625
454,K,Nb,As,O,5.263157894736842,21.052631578947366,5.263157894736842,68.42105263157895,1402.1260986328125
455,K,Nb,Pb,O,4.3478260869565215,21.73913043478261,8.695652173913043,65.21739130434783,1386.5390625
456,K,Ta,Pb,O,4.3478260869565215,21.73913043478261,8.695652173913043,65.21739130434783,1406.03271484375
457,In,Sb,Pb,O,4.761904761904762,14.285714285714285,19.047619047619047,61.904761904761905,1347.0811767578125
458,K,Ta,Nb,O,20.0,15.0,5.0,60.0,1481.57763671875
459,K,Nb,O,F,28.57142857142857,14.285714285714285,42.857142857142854,14.285714285714285,1157.6292724609375
460,Hg,O,Vac,Vac,50.0,50.0,0.0,0.0,1044.97119140625
461,K,P,Pd,O,16.666666666666664,16.666666666666664,8.333333333333332,58.333333333333336,911.7938842773438
462,Hf,Sb,Pb,O,9.523809523809524,9.523809523809524,19.047619047619047,61.904761904761905,1391.484375
463,Hf,Te,Pb,O,14.285714285714285,4.761904761904762,19.047619047619047,61.904761904761905,1124.87548828125
464,Gd,B,O,Vac,20.0,20.0,60.0,0.0,1732.5528564453125
465,Gd,Y,Fe,O,10.0,10.0,20.0,60.0,1970.400146484375
466,Gd,Ga,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1963.064208984375
467,Gd,Mn,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1848.6766357421875
468,Gd,Cr,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1825.9749755859375
469,La,S,O,Vac,40.0,57.99999999999999,2.0,0.0,2151.359130859375
470,Gd,Si,Br,O,21.428571428571427,14.285714285714285,7.142857142857142,57.14285714285714,1132.8328857421875
471,Ga,Sb,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,1756.0672607421875
472,Fe,Sb,Pb,O,4.761904761904762,14.285714285714285,19.047619047619047,61.904761904761905,1402.50927734375
473,Ga,Sb,Pb,O,4.761904761904762,14.285714285714285,19.047619047619047,61.904761904761905,1281.9638671875
474,Gd,In,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1963.9117431640625
475,Er,Cr,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1849.596923828125
476,Dy,Mn,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1853.1947021484375
477,Dy,Cr,Sb,O,18.181818181818183,9.090909090909092,9.090909090909092,63.63636363636363,1833.03564453125
478,Cs,V,W,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,932.3165283203125
479,Cs,V,Te,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,692.0975952148438
480,Gd,Mn,Ge,O,10.526315789473683,5.263157894736842,21.052631578947366,63.1578947368421,1698.52734375
481,Cs,Sb,Te,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,984.1393432617188
482,Cs,Na,Fe,O,7.142857142857142,35.714285714285715,14.285714285714285,42.857142857142854,1049.5169677734375
483,Cr,Sn,Sb,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,1511.96435546875
484,Cs,Ge,Te,O,11.11111111111111,5.555555555555555,16.666666666666664,66.66666666666666,963.96044921875
485,Cr,Sb,Pb,O,4.761904761904762,14.285714285714285,19.047619047619047,61.904761904761905,1277.509033203125
486,Cr,Bi,Te,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,906.9857788085938
487,Cr,Ge,Sb,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,1421.4217529296875
488,Cs,Sn,As,O,57.14285714285714,9.523809523809524,28.57142857142857,4.761904761904762,682.6714477539062
489,Cs,Sn,Bi,O,57.14285714285714,9.523809523809524,28.57142857142857,4.761904761904762,914.3553466796875
490,Cs,Ge,Sb,O,14.285714285714285,9.523809523809524,14.285714285714285,61.904761904761905,1406.2293701171875
491,Cs,Si,Sb,O,12.5,12.5,12.5,62.5,1367.2369384765625
492,Ce,Ta,Ti,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,2121.18310546875
493,Cd,Bi,Cl,O,2.564102564102564,30.76923076923077,35.8974358974359,30.76923076923077,890.0465087890625
494,Ca,Nd,Cr,O,4.166666666666666,12.5,16.666666666666664,66.66666666666666,2109.142822265625
495,Ca,Bi,I,O,20.0,20.0,20.0,40.0,989.498291015625
496,Ca,P,O,Vac,23.809523809523807,14.285714285714285,61.904761904761905,0.0,1835.2281494140625
497,Ca,Ce,V,O,8.333333333333332,8.333333333333332,16.666666666666664,66.66666666666666,1876.105224609375
498,Bi,Br,Cl,O,33.33333333333333,16.666666666666664,16.666666666666664,33.33333333333333,887.685791015625
499,Ba,Sr,Ti,O,10.0,10.0,20.0,60.0,2058.2470703125
500,Bi,Pb,I,O,20.0,20.0,20.0,40.0,808.2909545898438
501,Ba,Sr,Mn,O,10.0,10.0,20.0,60.0,1779.228271484375
502,Bi,Pb,Br,O,20.0,20.0,20.0,40.0,921.2064208984375
503,Ca,Cd,O,Vac,37.5,12.5,50.0,0.0,1605.15478515625
504,Ba,Sr,Ti,O,5.0,15.0,20.0,60.0,2071.588134765625
505,Ba,Sr,Ti,O,4.0,16.0,20.0,60.0,2073.95947265625
506,Ca,Tl,O,Vac,22.22222222222222,22.22222222222222,55.55555555555556,0.0,1246.3787841796875
507,Ba,Sr,Pb,O,10.0,10.0,20.0,60.0,1430.3858642578125
508,Ba,Bi,O,Vac,57.14285714285714,28.57142857142857,14.285714285714285,0.0,1326.044677734375
509,Ba,Sc,Cu,O,23.52941176470588,11.76470588235294,11.76470588235294,52.94117647058824,1588.3681640625
510,Ba,Bi,Te,O,20.689655172413794,6.896551724137931,10.344827586206897,62.06896551724138,1087.4974365234375
511,Ba,Ti,Pt,O,20.0,16.666666666666664,3.3333333333333335,60.0,1557.8780517578125
512,Ba,In,Sb,O,28.57142857142857,7.142857142857142,7.142857142857142,57.14285714285714,1910.6881103515625
513,Ba,Lu,Mo,O,20.0,13.333333333333334,6.666666666666667,60.0,1559.330322265625
514,Ba,Re,Ni,O,21.052631578947366,10.526315789473683,5.263157894736842,63.1578947368421,1028.8267822265625
515,Ba,Li,Te,O,20.0,8.0,12.0,60.0,1106.2314453125
516,Ba,Ca,Bi,O,20.0,6.666666666666667,13.333333333333334,60.0,1396.3609619140625
517,Ba,Zr,Ta,O,13.043478260869565,4.3478260869565215,17.391304347826086,65.21739130434783,2120.480224609375
518,Ba,In,Cu,O,25.0,12.5,12.5,50.0,1632.0772705078125
519,Ba,Sr,Ti,O,13.333333333333334,6.666666666666667,20.0,60.0,2049.35302734375
520,Ba,Fe,W,O,20.0,13.333333333333334,6.666666666666667,60.0,1671.34912109375
521,Ba,Ce,Pb,O,20.0,10.0,10.0,60.0,1790.5904541015625
522,Ba,Ta,Ti,O,13.043478260869565,17.391304347826086,4.3478260869565215,65.21739130434783,2084.537109375
523,Ba,Ti,Pt,O,20.0,15.0,5.0,60.0,1575.423095703125
524,Ba,Ta,Co,O,8.88888888888889,22.22222222222222,2.2222222222222223,66.66666666666666,1808.13232421875
525,Ba,In,Mo,O,20.0,13.333333333333334,6.666666666666667,60.0,1504.189208984375
526,Ba,Nb,O,F,16.129032258064516,9.67741935483871,9.67741935483871,64.51612903225806,926.8568725585938
527,Ca,Ga,Sn,O,15.0,10.0,15.0,60.0,1800.3851318359375
528,Al,Sb,Pb,O,4.761904761904762,14.285714285714285,19.047619047619047,61.904761904761905,1223.450927734375
529,Al,Cr,Fe,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1644.8970947265625
530,Ag,P,O,Vac,37.5,12.5,50.0,0.0,1052.983642578125
531,Ca,Ce,Si,O,4.761904761904762,19.047619047619047,14.285714285714285,61.904761904761905,2064.421630859375
532,Ag,Hg,Sb,O,9.090909090909092,27.27272727272727,9.090909090909092,54.54545454545454,746.0258178710938
533,Bi,Sb,P,O,2.941176470588235,8.823529411764707,17.647058823529413,70.58823529411765,1274.13134765625
534,Ti,Mo,P,O,5.88235294117647,5.88235294117647,17.647058823529413,70.58823529411765,1185.576416015625
535,Ti,Sb,P,O,5.88235294117647,5.88235294117647,17.647058823529413,70.58823529411765,1402.2314453125
536,Ti,P,W,O,5.88235294117647,17.647058823529413,5.88235294117647,70.58823529411765,1283.009521484375
537,Y,Zn,P,O,25.0,25.0,25.0,25.0,1722.1636962890625
538,Nd,Zn,Sb,O,25.0,25.0,25.0,25.0,1281.908447265625
539,Ca,Al,V,O,22.22222222222222,11.11111111111111,11.11111111111111,55.55555555555556,1818.9844970703125
540,Ni,Pt,O,Vac,10.0,30.0,60.0,0.0,1649.7535400390625
541,Sr,Ta,Mn,O,20.0,10.0,10.0,60.0,1807.9693603515625
542,Li,Mn,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1299.7987060546875
543,Ca,La,Co,O,10.0,20.0,10.0,60.0,2025.1016845703125
544,Sr,La,Co,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,2091.8798828125
545,Sr,Fe,W,O,20.0,10.0,10.0,60.0,1728.658935546875
546,Sr,La,Co,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,2091.8798828125
547,Nb,Co,O,Vac,13.333333333333334,26.666666666666668,60.0,0.0,1745.675537109375
548,Nb,Co,O,Vac,13.333333333333334,26.666666666666668,60.0,0.0,1745.675537109375
549,Sr,La,Co,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,2091.8798828125
550,Sr,Fe,Os,O,20.0,10.0,10.0,60.0,1552.4859619140625
551,Mg,Fe,W,O,20.0,10.0,10.0,60.0,1634.9713134765625
552,Rb,Co,O,Vac,33.33333333333333,16.666666666666664,50.0,0.0,1138.36181640625
553,Ba,Mn,Nb,O,20.0,10.0,10.0,60.0,1707.8917236328125
554,Ba,Fe,Mo,O,20.0,10.0,10.0,60.0,1528.4158935546875
555,Mn,O,Vac,Vac,50.0,50.0,0.0,0.0,1936.42822265625
556,Sr,V,Mo,O,20.0,10.0,10.0,60.0,1466.950439453125
557,Cr,O,Vac,Vac,50.0,50.0,0.0,0.0,2325.1162109375
558,Sr,Ta,Co,O,20.0,10.0,10.0,60.0,1862.6563720703125
559,Pt,O,Vac,Vac,33.33333333333333,66.66666666666666,0.0,0.0,1903.9298095703125
560,Y,Cr,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,2141.957763671875
561,Mn,Ag,O,Vac,25.0,25.0,50.0,0.0,892.5806274414062
562,Sr,Co,Br,O,28.57142857142857,14.285714285714285,28.57142857142857,28.57142857142857,964.5860595703125
563,Sr,Sn,O,Vac,20.0,20.0,60.0,0.0,2270.2421875
564,Al,V,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1539.15771484375
565,Sr,La,Co,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,2091.8798828125
566,Ba,Mn,Nb,O,20.0,10.0,10.0,60.0,1707.8917236328125
567,Li,V,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,997.55029296875
568,Sr,La,V,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1731.77099609375
569,Sr,Co,Ge,O,16.666666666666664,8.333333333333332,16.666666666666664,58.333333333333336,1586.6627197265625
570,Ba,La,Ru,O,20.0,10.0,10.0,60.0,1387.6766357421875
571,Ba,Pr,Ru,O,20.0,10.0,10.0,60.0,1400.986083984375
572,Sr,Nb,Co,O,20.0,10.0,10.0,60.0,1818.0767822265625
573,Ba,Ta,Mn,O,20.0,10.0,10.0,60.0,1781.90478515625
574,La,Co,O,Vac,20.0,20.0,60.0,0.0,2154.4306640625
575,Li,Ni,Bi,O,14.285714285714285,21.428571428571427,7.142857142857142,57.14285714285714,1235.342041015625
576,Sr,Mn,Nb,O,20.0,10.0,10.0,60.0,1764.5784912109375
577,Li,Ni,Sb,O,14.285714285714285,21.428571428571427,7.142857142857142,57.14285714285714,1753.9339599609375
578,Ba,Ta,Mn,O,20.0,10.0,10.0,60.0,1781.90478515625
579,Pr,Zn,P,O,25.0,25.0,25.0,25.0,1534.0069580078125
580,Ba,O,Vac,Vac,50.0,50.0,0.0,0.0,2192.688720703125
581,Ca,Sb,O,Vac,57.14285714285714,28.57142857142857,14.285714285714285,0.0,1415.5736083984375
582,Tl,P,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,959.4432983398438
583,Na,Cd,P,O,5.0,20.0,15.0,60.0,1108.7218017578125
584,Na,Fe,O,Vac,50.0,10.0,40.0,0.0,1190.124755859375
585,O,K,Ni,Vac,38.88888888888889,50.0,11.11111111111111,0.0,1167.4462890625
