,ID,Name,MLP_500,MLP_600,MLP_700,MLP_800,MLP_900,MLP_1000,ID,Name,RF_500,RF_600,RF_700,RF_800,RF_900,RF_1000,ID,Name,XG_500,XG_600,XG_700,XG_800,XG_900,XG_1000
174,mp-1211901,KLaTiO4,5.054390323016296,5.232246688495175,5.384972480279488,5.527299301108717,5.652125597155979,5.7607988423376995,mp-1211901,KLaTiO4,1.568427884615383,1.568427884615383,1.5984615384615368,1.5984615384615368,1.5858124999999985,1.584947115384614,mp-1211901,KLaTiO4,1.5014638,1.7008241,1.7689131,1.7636703,1.7097853,1.6555134
175,mp-1212108,HoRhO3,6.456136430125659,6.441397472588034,6.428124071447313,6.416784955874862,6.402925186785748,6.3873313314765054,mp-1212108,HoRhO3,2.987394230769235,3.650668269230771,4.238096153846158,5.683668269230768,5.760374999999995,5.808370192307684,mp-1212108,HoRhO3,3.2517602,3.1315727,3.5533085,3.5439792,3.505484,3.5479186
176,mp-1212488,GdCrGeO5,-4.064971511279254,-4.0604008990619995,-4.055198307455807,-4.049192830610266,-4.04231478839782,-4.034815134824736,mp-1212488,GdCrGeO5,0.04918750000000001,0.04918750000000001,0.04918750000000001,0.04918750000000001,0.04918750000000001,0.04918750000000001,mp-1212488,GdCrGeO5,-0.3252931,-0.34422985,-0.34422985,-0.34422985,-0.34422985,-0.2906541
177,mp-1212640,GdInO3,1.431570270041504,1.5550106143811813,1.6681406332152942,1.7540556395886986,1.8277864335965757,1.8938850849954427,mp-1212640,GdInO3,0.917509615384616,1.9530480769230776,1.5463557692307695,2.4834423076923073,3.0750528846153835,3.8808894230769218,mp-1212640,GdInO3,2.4841115,2.4564962,2.4457536,2.4457536,2.490423,2.9098456
178,mp-1212781,Eu5P3O12F,2.630534874026794,2.561946222538621,2.504607448716986,2.4878170379503106,2.473594559437312,2.457193590714754,mp-1212781,Eu5P3O12F,6.787235576923082,6.787235576923082,6.777076923076928,6.775899038461542,6.775899038461542,6.776903846153849,mp-1212781,Eu5P3O12F,5.637277,5.8591614,5.8591614,5.76932,5.6944976,5.539
179,mp-1212884,DyRhO3,5.34424610663465,5.319227080589633,5.298173072986288,5.280053706324489,5.263372089612438,5.247835062145291,mp-1212884,DyRhO3,3.130057692307694,3.7098221153846183,4.219254807692311,5.237163461538466,5.869932692307693,5.9505384615384616,mp-1212884,DyRhO3,3.7569246,3.9779232,3.8270388,4.3591313,4.3404264,4.2311916
180,mp-1212984,DyMnFeO5,-2.6584472447758363,-2.6436110486179705,-2.627937512157958,-2.6123747174447365,-2.595347732044832,-2.5786196191058983,mp-1212984,DyMnFeO5,1.9514182692307736,1.9514182692307736,1.9514182692307736,1.9465000000000041,1.9465000000000041,1.9465000000000041,mp-1212984,DyMnFeO5,2.9721687,2.9721687,2.9721687,3.0091891,3.0091891,2.9362783
181,mp-1213012,Eu(PO3)3,-2.314128148736954,-2.2749469106650877,-2.24195049171592,-2.2135306655389035,-2.1886938200090174,-2.1670005665307768,mp-1213012,Eu(PO3)3,3.575461538461539,3.5810625000000007,3.581187500000001,3.581187500000001,3.583192307692308,3.5790817307692313,mp-1213012,Eu(PO3)3,4.204481,4.0561852,3.3415616,3.5569034,3.5414863,3.460888
182,mp-1213022,ErRhO3,6.63506053873376,6.62037020701733,6.60698849552339,6.594515108601448,6.583659396183074,6.5754629977706545,mp-1213022,ErRhO3,2.924274038461543,3.608211538461541,4.257634615384618,5.641596153846152,5.744759615384613,5.819163461538455,mp-1213022,ErRhO3,3.222741,3.0462484,3.4679842,3.4586549,3.4201598,3.4625943
183,mp-1213032,ErMnFeO5,-2.544149596196839,-2.5385861138943504,-2.5312000879078016,-2.5229700544931775,-2.5144018481286983,-2.505652426786201,mp-1213032,ErMnFeO5,2.124706730769235,2.124706730769235,2.124706730769235,2.124706730769235,2.124706730769235,2.124706730769235,mp-1213032,ErMnFeO5,3.533613,3.460703,3.460703,3.5346227,3.52898,3.52898
184,mp-1213328,Eu3Sc2Al3O12,6.168934935738782,6.327303090449386,6.47445223993313,6.610684712170586,6.7379329980373095,6.858332955483728,mp-1213328,Eu3Sc2Al3O12,-0.28015384615384603,-0.29174999999999984,-0.2904086538461537,-0.2904086538461537,-0.522173076923077,-0.5649759615384617,mp-1213328,Eu3Sc2Al3O12,2.3271704,2.4711618,2.4981885,2.4516027,2.4516027,2.5768244
185,mp-1213641,GdZr6(PO4)9,8.143436271401205,8.082391914125159,8.035404558070105,7.9976926820989,7.966347997574638,7.941673712769111,mp-1213641,GdZr6(PO4)9,2.5496105769230786,2.5496105769230786,2.5496105769230786,2.5496105769230786,2.550120192307694,2.550120192307694,mp-1213641,GdZr6(PO4)9,3.3831506,3.4242153,3.4242153,3.4242153,3.48399,3.48399
186,mp-1213979,Cd3Ga2(GeO4)3,2.344058329283563,2.4599210126511024,2.544619955909386,2.6074849777720543,2.658604833387293,2.6951800532907453,mp-1213979,Cd3Ga2(GeO4)3,4.408985576923076,3.7989519230769213,2.6961778846153845,1.952490384615386,0.779841346153846,1.2185480769230772,mp-1213979,Cd3Ga2(GeO4)3,2.4601417,2.5878208,2.1671467,2.0574434,2.1037188,2.1037188
187,mp-1214074,CaMnGeO4,15.847863924387541,16.17305608919891,16.4690836617518,16.714295198422302,16.928248461023447,17.11636567442035,mp-1214074,CaMnGeO4,6.10276923076923,6.10276923076923,6.10276923076923,6.10276923076923,6.10276923076923,6.10276923076923,mp-1214074,CaMnGeO4,6.6557097,6.6557097,6.6557097,6.6557097,6.6557097,6.6557097
188,mp-1214389,BaPb3O4,16.58318059886727,16.648590242470608,16.690673519295572,16.714902484988944,16.72585178503371,16.727006607022563,mp-1214389,BaPb3O4,6.423048076923081,6.423048076923081,6.423120192307696,6.423120192307696,6.423120192307696,6.423120192307696,mp-1214389,BaPb3O4,5.603982,5.603982,5.603982,5.603982,5.603982,5.603982
189,mp-1214414,BaP2PdO7,5.833380507271272,5.824557451911882,5.808660995414839,5.788401909812975,5.760401854537073,5.7298356547271005,mp-1214414,BaP2PdO7,5.178889423076919,5.1801490384615345,5.1801490384615345,5.1801490384615345,5.1801490384615345,5.1801490384615345,mp-1214414,BaP2PdO7,5.0271025,5.0271025,5.016414,5.016414,4.769532,4.6965785
190,mp-1214461,Ba4Li(BiO4)3,-0.08632025571507217,-0.09670466706564572,-0.10817660440510789,-0.12122465205352949,-0.1352463892355521,-0.15000661707022567,mp-1214461,Ba4Li(BiO4)3,6.083024038461537,6.083024038461537,6.083024038461537,6.083024038461537,6.083024038461537,6.083024038461537,mp-1214461,Ba4Li(BiO4)3,5.8174734,5.8174734,5.8174734,5.7624035,5.7624035,5.7624035
191,mp-1214485,Ba3Ta2CoO9,8.545866063519684,8.26847960772356,8.01888168541872,7.792766790804017,7.591749674217386,7.416732372784946,mp-1214485,Ba3Ta2CoO9,4.690629807692307,3.667221153846156,3.0945048076923083,2.6176634615384633,2.4797067307692324,2.4501923076923084,mp-1214485,Ba3Ta2CoO9,4.533594,4.5701246,4.346954,4.345068,3.4234586,3.0616708
192,mp-1214487,Ba3ZnSb2O9,1.5818842268659785,1.5203304438256433,1.4808883481132007,1.459161701297075,1.4482220388066254,1.4450815957225718,mp-1214487,Ba3ZnSb2O9,2.3750144230769252,2.3750144230769252,2.3750144230769252,2.3750144230769252,2.3750144230769252,2.3750144230769252,mp-1214487,Ba3ZnSb2O9,1.7363695,1.7363695,1.7363695,1.7554151,1.7554151,1.7554151
193,mp-1214505,Ba3Ta2MnO9,9.349604625138245,9.253086832497134,9.165476466043362,9.073671482138762,8.981304738816634,8.892270054994547,mp-1214505,Ba3Ta2MnO9,6.151057692307694,6.151057692307694,6.151057692307694,6.151057692307694,6.1577163461538476,6.1577163461538476,mp-1214505,Ba3Ta2MnO9,5.1735563,5.1107244,5.2208414,5.1569285,4.8039126,4.823899
194,mp-1214531,Ba5Cr3O12F,6.724131370623131,6.358137542422006,6.0473115443337955,5.794198532133456,5.553875855176794,5.27325749172365,mp-1214531,Ba5Cr3O12F,5.726427884615385,5.242908653846152,5.029317307692309,3.8619711538461554,3.3844326923076955,2.529596153846154,mp-1214531,Ba5Cr3O12F,4.209766,3.925195,3.892163,3.6007235,3.3322217,2.777353
195,mp-1214566,Ba3CoO5,4.863904499647103,4.6704176863690785,4.489714105990168,4.319503045046775,4.150721912582942,3.991817685862661,mp-1214566,Ba3CoO5,3.529899038461539,2.522591346153848,2.223634615384617,2.1247355769230785,2.146072115384617,2.15825480769231,mp-1214566,Ba3CoO5,3.4011946,3.260056,3.33556,2.6487255,2.0638409,1.9538574
196,mp-1214575,Ba5Mn3O12F,6.569200615365431,6.434639879476491,6.309700519401347,6.184215846703492,6.051100712099684,5.923148595161987,mp-1214575,Ba5Mn3O12F,6.027043269230767,6.027043269230767,6.027043269230767,6.027043269230767,6.027043269230767,6.027043269230767,mp-1214575,Ba5Mn3O12F,5.5172496,5.5172496,5.5172496,5.5172496,5.5172496,5.5172496
197,mp-1214967,Al2Cd3(GeO4)3,-0.6953567758474161,-0.8108922188026108,-0.9062939366356743,-0.9911703474525436,-1.0662994378694066,-1.1326821660108446,mp-1214967,Al2Cd3(GeO4)3,4.813485576923072,3.5276057692307647,3.247624999999996,2.3801730769230747,1.2571105769230764,0.7205721153846161,mp-1214967,Al2Cd3(GeO4)3,1.3780286,1.2625828,1.209367,1.2872336,0.8169955,0.7661047
198,mp-1215138,Cd3Fe2(GeO4)3,2.6305103359353286,2.6158950192973136,2.6193187822008572,2.6239651992408386,2.619877356741853,2.612613021933616,mp-1215138,Cd3Fe2(GeO4)3,2.9830576923076935,1.7520528846153836,0.7355096153846158,0.466432692307693,-0.13128365384615373,-0.2923125,mp-1215138,Cd3Fe2(GeO4)3,2.8963625,2.7415793,2.8431969,2.4844913,2.400557,2.417118
199,mp-1215623,ZnFe4CoO8,4.83968472091071,4.6022444083581115,4.354615442195431,4.183208480640645,4.037947496448675,3.912753627196507,mp-1215623,ZnFe4CoO8,5.119100961538458,3.9334903846153852,2.324115384615384,0.6973605769230778,0.3622692307692309,-0.005168269230769198,mp-1215623,ZnFe4CoO8,2.6668527,2.5891511,2.6552312,2.545528,2.5928574,2.1878266
200,mp-1215675,Zn4CoO5,9.754164573704129,9.561122522418325,9.389408078598086,9.243236348886557,9.156475533877177,9.027440231100032,mp-1215675,Zn4CoO5,5.195591346153845,3.949144230769228,2.7237115384615374,0.8308076923076924,0.10790865384615402,-0.4217355769230768,mp-1215675,Zn4CoO5,2.3097813,2.086045,2.2231932,1.6884961,1.6992388,1.6992388
201,mp-1215745,Zn3Fe8CoO16,4.242704970172827,4.030331813686786,3.827176237111519,3.6474283101983467,3.5592198981512957,3.488261479993629,mp-1215745,Zn3Fe8CoO16,5.081057692307687,3.665706730769231,2.030490384615384,0.7876009615384624,0.225798076923077,0.02090384615384621,mp-1215745,Zn3Fe8CoO16,2.861437,2.7573297,2.8985138,2.860965,2.9582398,2.4048321
202,mp-1215777,Zn2CrFe3O8,0.48162554713593975,0.3888754636169386,0.2900343067523269,0.19773035065653122,0.11208798743254346,0.02334230079295309,mp-1215777,Zn2CrFe3O8,5.4237788461538425,4.925682692307689,4.4803124999999975,3.0475240384615385,1.1740048076923058,0.2266490384615385,mp-1215777,Zn2CrFe3O8,1.6134405,1.4677446,1.2250726,1.1818092,0.80540276,0.7665416
203,mp-1215826,Zr2Sb2Pb4O13,5.957509062086136,6.007215103015983,6.052317656140194,6.095007338391226,6.135328645057862,6.17312173437799,mp-1215826,Zr2Sb2Pb4O13,1.5451105769230793,1.537846153846156,1.5546057692307715,1.5944326923076946,1.6002980769230792,1.625798076923079,mp-1215826,Zr2Sb2Pb4O13,4.737458,4.737458,4.737458,4.7874036,4.7473063,4.7473063
204,mp-1215842,ZnFe8Co3O16,3.890560981805385,3.643739271391405,3.4370795380097405,3.2256804830861,3.0750524593382704,2.9652051494026117,mp-1215842,ZnFe8Co3O16,5.0984326923076875,3.7787548076923088,2.5836634615384613,0.7895961538461531,0.5656730769230779,-0.012322115384615306,mp-1215842,ZnFe8Co3O16,2.405602,2.3279006,2.4608748,2.3511715,2.398501,2.631884
205,mp-1216201,Y2CrSbO7,-1.1825130834786304,-1.1855372175721577,-1.1874960756915094,-1.188748932771813,-1.1895490845362717,-1.189526071676482,mp-1216201,Y2CrSbO7,-0.8748846153846144,-0.8748846153846144,-0.8748846153846144,-0.8748846153846144,-0.8748846153846144,-0.8748846153846144,mp-1216201,Y2CrSbO7,-2.427073,-2.448336,-2.448336,-2.448336,-2.448336,-2.258061
206,mp-1216330,VFeSbO6,-4.147533865574046,-4.176178198923799,-4.197846334404153,-4.214066285209087,-4.226051475954549,-4.234753605163536,mp-1216330,VFeSbO6,-0.9420865384615378,-0.9420865384615378,-0.9420865384615378,-0.9420865384615378,-0.9420865384615378,-0.9420865384615378,mp-1216330,VFeSbO6,-0.6010512,-0.63161063,-0.6782526,-0.6782526,-0.6782526,-0.6782526
207,mp-1216357,VFe2(CuO2)3,5.119778273919763,5.172044782672351,5.218741864477912,5.260390927905398,5.297276483585639,5.326739315087095,mp-1216357,VFe2(CuO2)3,5.141480769230764,5.1437067307692255,5.1435192307692255,5.142432692307688,5.142432692307688,5.142432692307688,mp-1216357,VFe2(CuO2)3,1.8841716,1.8697175,1.8697175,1.7992128,1.6594063,1.6289304
208,mp-1216682,TiNi4GeO8,3.649139583883184,3.4518930954293645,3.281255475029256,3.1337544348116517,3.0059385635507634,2.894557897458912,mp-1216682,TiNi4GeO8,3.713822115384609,3.2575817307692256,2.7144374999999976,1.4035384615384605,0.5073269230769237,0.4644903846153849,mp-1216682,TiNi4GeO8,0.60728335,0.5262698,0.5262698,0.31174916,0.20204605,0.20204605
209,mp-1216859,TiCrSbO6,-1.0872968445517963,-1.0833114319611896,-1.0816257170370123,-1.0822044169735539,-1.0837535193815193,-1.0854067874712818,mp-1216859,TiCrSbO6,-0.9614807692307683,-0.9614807692307683,-0.9614807692307683,-0.9614807692307683,-0.9614807692307683,-0.9614807692307683,mp-1216859,TiCrSbO6,-0.018490862,-0.06513277,-0.06513277,-0.06513277,-0.06513277,-0.06513277
210,mp-1217119,Ti2MnNiO6,7.086163709980902,6.8772700914182385,6.674852266009164,6.549747856931774,6.4108979442466,6.288763776016927,mp-1217119,Ti2MnNiO6,5.665596153846151,5.676697115384612,5.676697115384612,5.676807692307689,5.677985576923073,5.677985576923073,mp-1217119,Ti2MnNiO6,3.3944209,3.0851514,3.1121697,3.1125002,3.5978975,3.5645223
211,mp-1217219,Ti2Sb2Pb4O13,4.66235205875607,4.6319825970850985,4.610448164349666,4.594841091995574,4.58313179308488,4.57447082534443,mp-1217219,Ti2Sb2Pb4O13,2.4548365384615414,2.4548365384615414,2.4548365384615414,2.4548365384615414,2.4548365384615414,2.4548365384615414,mp-1217219,Ti2Sb2Pb4O13,3.3094072,3.3094072,3.28413,3.207785,3.207785,3.2254071
212,mp-1217713,Tb2MnSbO7,4.913340257744192,4.912562986555642,4.9120599905191575,4.911010671852008,4.904222606113977,4.891630767254538,mp-1217713,Tb2MnSbO7,1.5450000000000017,2.0393557692307693,2.3546153846153857,3.013110576923078,3.4718509615384607,3.8754374999999976,mp-1217713,Tb2MnSbO7,2.875403,2.9310486,3.008276,3.0884204,3.0884204,2.9874468
213,mp-1217731,Tb2CrSbO7,-0.5989859788121886,-0.6046541574470264,-0.6085088802260344,-0.6103820990142937,-0.6150269939617732,-0.6192719212225067,mp-1217731,Tb2CrSbO7,0.9669999999999994,0.9669999999999994,0.9669999999999994,0.959317307692307,0.9543990384615378,0.9543990384615378,mp-1217731,Tb2CrSbO7,2.9120383,2.9164433,2.9164433,2.9164433,2.9534638,2.9567738
214,mp-1217847,SrTi4Bi4O15,4.5241398375236574,4.502261904763672,4.482203211578395,4.463989314358728,4.441803679832971,4.413793193332023,mp-1217847,SrTi4Bi4O15,4.2171394230769215,3.5785432692307686,2.8080576923076936,2.6793557692307712,2.4203173076923075,2.194711538461541,mp-1217847,SrTi4Bi4O15,5.02839,4.906082,4.8284264,4.8757563,4.8757563,4.926963
215,mp-1218072,Ta4FeCoO12,4.963710604855431,4.747133828821846,4.576625812264288,4.394799282040439,4.268934025161686,4.171563689187424,mp-1218072,Ta4FeCoO12,5.822653846153845,4.293576923076921,3.516591346153846,3.311057692307692,3.1003750000000005,2.6315528846153855,mp-1218072,Ta4FeCoO12,3.4509706,3.3714592,2.8635085,2.5622966,2.609626,2.5601358
216,mp-1218132,Ta3Sb(PO4)6,1.1798500092275108,1.1592342212045157,1.1403084843606432,1.1227991914808753,1.1064754467685556,1.091746165138411,mp-1218132,Ta3Sb(PO4)6,3.771826923076923,3.7738942307692307,3.7860192307692304,3.7738942307692307,3.769298076923077,3.7700528846153847,mp-1218132,Ta3Sb(PO4)6,3.382034,3.382034,3.382034,3.382034,3.382034,3.566364
217,mp-1218137,SrNdCrO4,1.2643767539155877,1.3193195896775216,1.3766530512107789,1.4295542355896202,1.4720440262168912,1.5084248044699142,mp-1218137,SrNdCrO4,1.9786009615384623,1.9786009615384623,1.9786009615384623,1.9709182692307696,1.9709182692307696,1.9729038461538468,mp-1218137,SrNdCrO4,2.0613046,2.108823,2.1786354,2.2245886,2.358176,2.361486
218,mp-1218189,SrLaCrO4,0.7372797360844464,0.7915061824040549,0.8517482173479524,0.9107377545048908,0.9679034782976287,1.0219924098941056,mp-1218189,SrLaCrO4,0.7564567307692308,0.7564567307692308,0.7564567307692308,0.7504134615384618,0.7504134615384618,0.7523990384615385,mp-1218189,SrLaCrO4,1.4821817,1.5127085,1.5127085,1.6342958,1.5408736,1.5307914
219,mp-1218382,Sr4Bi2O,-7.732240735542954,-7.563188938831852,-7.420344024766735,-7.299324902913347,-7.196397736596841,-7.108443390243921,mp-1218382,Sr4Bi2O,5.155499999999998,5.202596153846153,5.20360096153846,5.20360096153846,5.20360096153846,5.20360096153846,mp-1218382,Sr4Bi2O,5.189212,5.195758,5.195758,5.195758,5.195758,5.1479445
220,mp-1218412,Sr4TaFeO8,7.961005847185112,7.9664715987353665,7.945527121039109,7.918915054945809,7.893084414973671,7.871457249371695,mp-1218412,Sr4TaFeO8,5.617913461538459,5.53883173076923,5.402701923076925,4.337682692307693,4.180879807692308,3.966706730769232,mp-1218412,Sr4TaFeO8,2.9188604,2.8420925,2.852444,2.6396751,2.6512244,2.8242698
221,mp-1218429,Sr4Fe3ReO12,9.720869893065363,9.580551466714278,9.432107948352481,9.290594457501712,9.137800965870085,8.9941554757075,mp-1218429,Sr4Fe3ReO12,5.5961490384615376,4.2401778846153855,3.7636778846153898,2.762139423076924,2.271990384615385,1.9537788461538477,mp-1218429,Sr4Fe3ReO12,5.1430855,5.1650944,4.8469543,4.3448076,4.1657624,4.250999
222,mp-1218440,Sr3Fe2TeO9,8.327106861060205,8.235940022301007,8.130761972909914,8.013600803672096,7.895870507871737,7.791995620961846,mp-1218440,Sr3Fe2TeO9,5.292370192307688,4.284466346153848,3.7948317307692343,2.581600961538461,1.2515432692307678,0.04212980769230777,mp-1218440,Sr3Fe2TeO9,1.9819874,1.8632678,1.9335312,1.7553903,1.6335806,1.6335806
223,mp-1218456,Sr4NbCoO8,0.25585993412559305,0.3130582785379884,0.36154734123027976,0.40908126859175076,0.45660522899104816,0.5035626289844038,mp-1218456,Sr4NbCoO8,0.9974903846153839,0.9765096153846149,0.9712307692307688,0.972538461538461,0.9526538461538461,0.9526538461538461,mp-1218456,Sr4NbCoO8,1.5356203,1.445005,1.445005,1.445005,1.445005,1.4942733
224,mp-1218569,Sr5Zn(PbO4)3,5.568121707600347,5.4514371669964214,5.355252158197455,5.278265951266223,5.2027313019719506,5.133325354751896,mp-1218569,Sr5Zn(PbO4)3,1.7923653846153855,1.7738894230769238,1.8279375000000007,1.8279375000000007,1.8279375000000007,1.8279375000000007,mp-1218569,Sr5Zn(PbO4)3,4.594479,3.2173362,3.3043036,3.2331958,3.1470435,3.2689419
225,mp-1218606,Sr5As3O13,10.935524516499518,10.958183332502474,10.975060479326913,10.980454924338984,10.97937380006372,10.975216927948713,mp-1218606,Sr5As3O13,5.980995192307693,5.980995192307693,5.984725961538462,5.984725961538462,5.984725961538462,5.984725961538462,mp-1218606,Sr5As3O13,5.656537,5.656537,5.656537,5.6443667,5.6443667,5.598071
226,mp-1218652,Sr5V3O13,18.642993210832962,18.578144647558474,18.508525677242876,18.419978306551936,18.333411171460384,18.241491279176323,mp-1218652,Sr5V3O13,5.904682692307691,5.90335096153846,5.459312499999995,5.387894230769226,5.21477403846154,5.060004807692309,mp-1218652,Sr5V3O13,5.5556426,5.4231057,5.394193,5.394193,5.4755273,5.532441
227,mp-1218679,SrCr9Ga3O19,-2.6720819906954456,-2.619409831044876,-2.5699977106852687,-2.5380211873625504,-2.5151242453556955,-2.493535359194308,mp-1218679,SrCr9Ga3O19,1.8452403846153838,0.8206586538461541,0.8881057692307693,0.9367211538461542,0.6939951923076924,0.5060769230769229,mp-1218679,SrCr9Ga3O19,1.0524899,0.9427864,0.9427864,0.98906165,1.03639,1.03639
228,mp-1218686,Sr2TiMnO6,7.06787187637128,6.875451354742835,6.70357594611833,6.54475891611635,6.401387675826868,6.273034929565277,mp-1218686,Sr2TiMnO6,4.646552884615381,4.361783653846155,2.995168269230767,2.4740576923076905,1.0336105769230761,0.259735576923077,mp-1218686,Sr2TiMnO6,1.3690076,1.149133,1.3101826,1.241473,0.7566018,0.6794566
229,mp-1218705,Sr2TaFeO6,9.596322502817676,9.456103484179428,9.336377275084958,9.230372618599405,9.131576080893465,9.036162689811361,mp-1218705,Sr2TaFeO6,6.241100961538464,5.843187499999998,5.749293269230766,5.535509615384616,4.265259615384614,4.190350961538463,mp-1218705,Sr2TaFeO6,6.205228,6.1072407,5.981066,6.0732427,6.037537,5.6340365
230,mp-1218740,Sr2NbCoO6,2.3938976268767846,2.4054739996110666,2.4106637801458617,2.4179004003908204,2.4262787360684794,2.433641731476723,mp-1218740,Sr2NbCoO6,1.951572115384616,1.951572115384616,1.9555961538461548,1.9493461538461547,1.943307692307693,1.93523076923077,mp-1218740,Sr2NbCoO6,1.3681918,1.3681918,1.3681918,1.3681918,1.3681918,1.5543567
231,mp-1218741,Sr2NbFeO6,0.4963470756378342,0.5631616281250648,0.6216066128761749,0.6762912424582738,0.7271748973008662,0.7748884171352602,mp-1218741,Sr2NbFeO6,-0.9110240384615385,-0.9178701923076924,-0.9211394230769231,-0.9146105769230767,-0.9205624999999997,-0.9236249999999999,mp-1218741,Sr2NbFeO6,-0.33542597,-0.20861037,-0.20861037,-0.20861037,-0.23823546,-0.23823546
232,mp-1218746,Sr2MnNbO6,3.761193895389596,3.878528676404475,3.972267678704022,4.051524423884484,4.120573174483331,4.184746303702272,mp-1218746,Sr2MnNbO6,-0.028875000000000033,-0.01493269230769238,0.16825,0.24203846153846145,0.5455144230769234,0.8253750000000003,mp-1218746,Sr2MnNbO6,2.7871418,3.5637398,4.1692843,3.9459438,3.9177692,3.9177692
233,mp-1218763,Sr2MnSbO6,5.6498195085045415,5.688933236991,5.720189072313542,5.774154649145686,5.809254722959902,5.828459343488381,mp-1218763,Sr2MnSbO6,6.548971153846157,6.548971153846157,6.548971153846157,6.548971153846157,6.550293269230773,6.550293269230773,mp-1218763,Sr2MnSbO6,5.3892317,5.4139624,5.6401606,5.5881686,5.5744476,5.6372795
234,mp-1218828,Sr2FeO3F,7.42099590611159,7.285476931271283,7.17856070528727,7.087751492339739,6.9985195713807125,6.8909749903738415,mp-1218828,Sr2FeO3F,4.9011538461538455,3.729591346153846,3.192466346153845,1.8770817307692307,1.4400096153846158,1.1559807692307689,mp-1218828,Sr2FeO3F,2.5083556,2.2577772,2.294138,2.0318189,1.9546742,2.0020041
235,mp-1219056,Sn2Sb2Pb4O13,16.836588638811882,16.961818854556338,17.072368632647056,17.169927987821588,17.25628182089977,17.333356929747435,mp-1219056,Sn2Sb2Pb4O13,3.5709759615384646,3.5709759615384646,3.5709759615384646,3.5709759615384646,3.5709759615384646,3.5709759615384646,mp-1219056,Sn2Sb2Pb4O13,4.1271453,4.1650276,4.503608,4.4465747,4.573455,4.5425916
236,mp-1219278,ScSb3Pb4O13,2.391075537000431,2.4200534204953956,2.456283160919542,2.4972087346393645,2.5397932041534457,2.5829458934577385,mp-1219278,ScSb3Pb4O13,1.496028846153848,1.496028846153848,1.496028846153848,1.496028846153848,1.496028846153848,1.496028846153848,mp-1219278,ScSb3Pb4O13,2.7940764,2.7940764,2.7940764,2.7940764,2.7940764,2.7940764
237,mp-1219532,Sr18Ca3Cr14O56,12.95941426593388,12.761723784785772,12.58553453584507,12.42901774973973,12.290050882536047,12.166295422127279,mp-1219532,Sr18Ca3Cr14O56,5.130048076923075,4.055923076923075,3.500524038461541,3.142182692307693,2.9017836538461554,2.8919278846153875,mp-1219532,Sr18Ca3Cr14O56,5.549116,5.0309067,5.0652156,4.8998356,4.9377418,4.9850717
238,mp-1219552,RbTi3NbO9,8.533032722116365,8.569516001104882,8.594404820649158,8.613364162844016,8.628866557908319,8.64149098471587,mp-1219552,RbTi3NbO9,2.6372163461538496,2.6372163461538496,2.6372163461538496,2.6372163461538496,2.6372163461538496,2.6372163461538496,mp-1219552,RbTi3NbO9,3.0864146,3.0864146,3.1453936,3.1695662,3.1695662,3.135682
239,mp-1220624,Nd2EuBeO5,25.424560169853102,25.449593193715963,25.497143914010454,25.559858187516426,25.632234971323143,25.710268952888427,mp-1220624,Nd2EuBeO5,3.6691490384615366,3.6691490384615366,3.6691490384615366,3.662379807692306,3.662379807692306,3.6722067307692288,mp-1220624,Nd2EuBeO5,4.199812,4.1258383,4.1258383,4.1258383,4.1258383,4.1258383
240,mp-1220785,NaLaTi2O6,1.1211898006103396,1.2229305799846912,1.3165872969649353,1.4155696893018377,1.504111724701065,1.5817722901054936,mp-1220785,NaLaTi2O6,0.4962307692307696,0.49567788461538503,0.5000288461538466,0.5000288461538466,0.500552884615385,0.500552884615385,mp-1220785,NaLaTi2O6,2.3522565,2.3174272,2.3217084,2.2997704,2.1908534,2.29208
241,mp-1220924,NaPrTi2O6,0.8100192638826483,0.8811846754487477,0.9600801204672375,1.0433461230159409,1.114676942202713,1.179555937375186,mp-1220924,NaPrTi2O6,0.24241826923076934,0.23167307692307706,0.23175480769230786,0.23048076923076943,0.2276057692307694,0.2276057692307694,mp-1220924,NaPrTi2O6,1.8733084,1.946219,1.946219,1.946219,1.9826272,1.8728127
242,mp-1221012,NaGdTi2O6,-3.353899004904796,-3.3212137826134795,-3.283240436312994,-3.250815151902247,-3.225602460493442,-3.202456296308418,mp-1221012,NaGdTi2O6,-0.8496971153846149,-0.847552884615384,-0.847552884615384,-0.8480144230769225,-0.8480144230769225,-0.8568942307692302,mp-1221012,NaGdTi2O6,-0.5632608,-0.5632608,-0.21764933,-0.23924951,-0.23924951,-0.31949186
243,mp-1221058,NaFeSnO4,0.6906096819278121,0.6603128907588917,0.629586186199313,0.5921135578002693,0.5582436026285528,0.5277346741359236,mp-1221058,NaFeSnO4,5.116548076923072,5.116548076923072,5.116548076923072,5.119413461538457,5.1197403846153815,5.1181394230769195,mp-1221058,NaFeSnO4,1.9427323,1.9359524,1.8977268,1.9184263,1.7572753,1.6587577
244,mp-1221575,MnZn4O5,6.112443249236047,6.072455461579408,6.036670925682478,5.999743369524343,5.959744277217475,5.923257348714933,mp-1221575,MnZn4O5,6.310033653846152,6.309495192307692,6.307576923076922,5.594826923076924,4.260230769230766,3.404495192307692,mp-1221575,MnZn4O5,4.7767544,4.7906566,4.6047225,4.5285034,4.571568,4.8664947
