,ID,Name,T,density,ave:en_allen,ave:vdw_radius,sum:num_unfilled,var:boiling_point,var:hhi_p,var:num_unfilled,var:num_p_unfilled,var:num_s_unfilled,var:num_s_valence,max:hhi_p,max:num_unfilled,max:num_p_unfilled,max:num_s_unfilled,min:electron_affinity,min:lattice_constant,min:num_s_valence,DC1,PC2,SC4
128,mp-1205671,Ba2TaFeO6,500,7.311908458,15.7152,187.4,46,3183649.972,1178100,3.61,0.96,0,0,3000,7,2,0,0.14462,2.87,2,13.13425207,2.855431171,1569.922355
129,mp-1205690,Sr2NbCrO6,500,5.366104693,15.766,183.4,100,2540360.009,6574000,4.65,0.96,0.16,0.16,8500,7,2,1,0.048,2.88,1,10.57652367,7.095520777,2333.194634
130,mp-1205767,Sr2MnReO6,500,6.368557654,15.935,183.1,22,3096898.269,2366100,2.56,0.96,0,0,4200,5,2,0,0.048,2.76,2,12.74717606,2.621374184,1763.01064
131,mp-1205825,Ba2MgMoO6,500,5.887181713,15.4938,183.8,18,2181061.426,2546100,2.76,0.96,0.09,0.09,5300,6,2,1,0.14462,3.15,1,10.10029147,1.309857955,1685.690246
132,mp-1205833,Ba2NbRhO6,500,6.787146106,15.6181,187.6,22,3060311.829,5914100,3.36,0.96,0.16,0.16,8500,7,2,1,0.14462,3.3,1,12.1125139,1.516931464,2028.713372
133,mp-1205934,Ba2YbMoO6,500,7.008515849,15.66503418,189.1,18,2188239.208,7182900,2.76,0.96,0.09,0.09,9500,6,2,1,-0.02,3.15,1,12.75372759,1.460268805,2310.697975
134,mp-1205947,Eu2TaAlO6,500,8.367828189,15.96280011,178.8,38,3083975.718,12276900,5.16,2.01,0,0,9500,7,5,0,0.322,3.31,2,13.17776428,1,2055.943587
135,mp-1205991,LaBi2ClO4,500,7.338835382,16.24815578,180,24,1612736.027,10007500,5.5,0.859375,0,0,9500,9,3,0,0.47,3.75,2,10.52140779,1,1908.296222
136,mp-1206097,Ba2ZnMoO6,500,6.314118688,15.6687,186.6,18,2173019.089,1092000,2.76,0.96,0.09,0.09,3000,6,2,1,0.14462,2.66,1,12.76745373,1.523161257,1720.636016
137,mp-1206536,Ba2InSbO6,500,6.817012594,16.0115,184.7,20,908794.8599,5199600,1.8,1.8,0,0,7900,5,5,0,0.14462,4.51,2,12.77283759,1.408438114,1441.235264
138,mp-1206645,Sr2TiMnO6,500,5.256243726,15.806,182.6,50,1389640.821,2066900,5.05,0.96,0,0,4200,8,2,0,0.048,2.95,2,9.884491072,4.556657848,1759.645403
139,mp-1206730,Sr2MgMoO6,500,5.072956282,15.5906,180,18,2105375.363,3414900,2.76,0.96,0.09,0.09,5300,6,2,1,0.048,3.15,1,11.951511,2.023338029,1656.390547
140,mp-1206825,Lu2SeO2,500,9.354651498,13.994,188.4,24,2695861.966,17454400,11.76,0.96,0,0,9500,9,2,0,0.34,3.51,2,13.43143833,1,1963.527602
141,mp-1207040,Ba2InOsO6,500,7.736281627,15.8155,185.7,21,2653765.842,2895600,2.09,2.01,0,0,5500,5,5,0,0.14462,2.74,2,13.41550578,1.575252763,2003.795974
142,mp-1207110,K2TaNbO6,500,5.595795668,15.311,190.2,28,4204136.827,5523600,4.56,0.96,0.21,0.21,8500,7,2,1,0.322,3.3,1,11.98321472,1.398784458,2011.918132
143,mp-1207114,K2TaNbO6,500,5.623045561,15.311,190.2,28,4204136.827,5523600,4.56,0.96,0.21,0.21,8500,7,2,1,0.322,3.3,1,11.93971644,1.398784458,2011.918132
144,mp-1207469,ZnCuAsO5,500,4.189168001,17.529375,167.75,56,836539.1116,891875,0.6875,0.984375,0.109375,0.109375,3300,3,3,1,0.804,2.66,1,12.75264451,0.586349314,1728.068844
145,mp-1207629,YRhO3,500,6.74273125,15.994,179.6,72,3327978.915,12996000,7.44,0.96,0.16,0.16,9800,9,2,1,0.307,3.65,1,10.18005232,1,1905.618418
146,mp-1207651,YMnFeO5,500,5.039813592,16.801375,175.125,112,2044507.835,9049843.75,5.5,0.9375,0,0,9800,9,2,0,0.151,2.87,2,11.06098013,5.665358551,2547.298042
147,mp-1207705,TmRhO3,500,9.26034573,16.67195146,178.6,40,2505460.585,12182400,0.4,0.96,0.16,0.16,9500,3,2,1,1.029,3.54,1,13.06434208,1,1904.883613
148,mp-1207709,YMnGaO5,500,5.352022456,16.770125,173,116,1896495.527,10381875,5.734375,2.109375,0,0,9800,9,5,0,0.307,3.65,2,12.83214221,1,1922.328604
149,mp-1208390,Ta6Bi2O19,500,8.375300867,17.67481481,171.6296296,172,5324839.278,1855802.469,4.224965706,0.825788752,0,0,5300,7,3,0,0.322,3.31,2,13.18129302,1.825474127,1558.772265
150,mp-1208610,Sr5P3O13,500,3.926442516,16.48309524,179.0952381,70,422230.9596,2381405.896,0.984126984,0.984126984,0,0,4200,3,3,0,0.048,6.08,2,14.37763959,6.750016712,795.4222481
151,mp-1208663,SrP2PdO7,500,3.977103967,17.38881818,171.1818182,80,986370.169,1586115.702,0.876033058,0.876033058,0,0.330578512,4200,3,3,0,0.048,3.89,0,13.54180443,4.936556807,1229.186239
152,mp-1208733,Sr2TaCoO6,500,6.647314879,15.834,183.2,88,3176655.933,2345600,3.36,0.96,0,0,4200,7,2,0,0.048,2.51,2,13.17168054,7.786106585,1983.722088
153,mp-1208736,Sr2ScBiO6,500,5.989589212,15.8492,183.2,24,1090226.444,4583600,5.64,1.05,0,0,5500,9,3,0,0.048,3.31,2,7.792511011,3.29183075,1767.033523
154,mp-1208742,Sr4Mn3BO10,500,4.795771581,15.52944444,184.6111111,80,1287169.184,2266820.988,2.839506173,1.682098765,0,0,4200,5,5,0,0.048,6.08,2,14.2453895,7.055154024,772.8353939
155,mp-1208834,Sr2CrSbO6,500,5.794238869,16.106,182.2,84,1027042.219,5862400,2.49,1.05,0.09,0.09,7900,6,3,1,0.048,2.88,1,11.89298481,6.286242411,2382.862358
156,mp-1209329,PrVO3,500,6.387397718,15.505804,180.6,96,3159593.181,12198400,13.36,0.96,0,0,9500,11,2,0,0.525,3.02,2,11.63117803,1,2322.658076
157,mp-1209583,Rb2LaNb5O15,500,5.095839834,16.27083679,183.4347826,152,4212559.691,13259924.39,5.950850662,0.907372401,0.211720227,0.211720227,9500,9,2,1,0.47,3.3,1,12.68241447,1,2133.956225
158,mp-1209643,Sm3Sc2(FeO4)3,500,5.707737317,16.19408829,178.7,312,1706755.318,10633275,7.29,0.96,0,0,9500,9,2,0,0.151,2.87,2,11.5457995,1,2556.948118
159,mp-1209848,Nd2Pd2O5,500,7.750481956,14.93317861,184.2222222,60,2668013.031,12860000,13.33333333,0.987654321,0,0.691358025,9500,10,2,0,0.562,3.66,0,11.96613602,1,1892.398507
160,mp-1209906,NdSO,500,5.689495375,13.68910125,190.3333333,112,1982526.936,17608888.89,14.22222222,0.888888889,0,0,9500,10,2,0,1.4611135,3.66,2,13.27540969,1,1924.753975
161,mp-1209949,Pr3Sc2(FeO4)3,500,5.329455152,15.774103,179.3,348,2567871.952,10633275,12.1275,0.96,0,0,9500,11,2,0,0.151,2.87,2,9.079262435,1,2495.095653
162,mp-1210064,Nd2Ta3(SeO4)2,500,8.131022595,15.47630717,182.6666667,244,5007656.811,8641155.556,9.262222222,0.888888889,0,0,9500,10,2,0,0.322,3.31,2,13.05895646,4.549468237,2063.546762
163,mp-1210188,Nd2Ti3(BiO6)2,500,6.994049152,16.49603198,176.2631579,148,2187967.114,8614072.022,8.936288089,0.980609418,0,0,9500,10,3,0,0.079,2.95,2,12.91675936,8.744830878,2431.488622
164,mp-1210576,Nd3Sc2(FeO4)3,500,5.478716399,15.77579556,179.15,336,2273421.897,10633275,10.26,0.96,0,0,9500,10,2,0,0.151,2.87,2,10.73828198,1,2497.75917
165,mp-1210610,MgZn7O8,500,5.099867386,15.2681875,174.75,16,311348.407,1359023.438,1,1,0,0,5300,2,2,0,1.4611135,2.66,2,12.54990275,0.241493583,2038.912261
166,mp-1210634,MgFeBO4,500,3.704957693,16.55085714,168.1428571,68,2246278.633,2940000,2.244897959,2.408163265,0,4.93E-32,5300,5,5,0,0.151,2.87,2,12.89258001,3.615176799,1743.023621
167,mp-1210817,MnAlSiO5,500,3.319547244,17.251125,169.875,96,1417702.044,1867500,1.75,1.984375,0,0,4700,5,5,0,0.43283,4.05,2,13.90428746,1.497288445,1213.451558
168,mp-1210873,MnAlBiO5,500,6.677307801,17.322375,169.5,92,1176448.927,2416875,1.609375,1.6875,0,0,5300,5,5,0,0.43283,4.05,2,12.44271144,1.664141307,1278.95183
169,mp-1211326,KSmTiO4,500,5.06565049,15.01941742,190,100,1571253.978,9448163.265,7.959183673,0.979591837,0.12244898,0.12244898,9500,8,2,1,0.079,2.95,1,11.22553622,7.394375476,2563.655563
170,mp-1211470,Mn3Al2(GeO4)3,500,4.782077305,17.0909,172,244,1674994.595,2768475,1.7475,2.01,0,0,5300,5,5,0,0.43283,4.05,2,13.49696274,2.193507451,1269.131921
171,mp-1211538,KNdTiO4,500,4.902449129,14.62104339,190.4285714,108,2157487.671,9448163.265,10.97959184,0.979591837,0.12244898,0.12244898,9500,10,2,1,0.079,2.95,1,11.65981245,7.802607742,2520.608508
172,mp-1211581,La2Ta3(SeO4)2,500,7.849007434,15.39336617,183.2,236,5189050.311,8641155.556,7.795555556,0.888888889,0,0,9500,9,2,0,0.322,3.31,2,12.89615751,4.519633146,2053.248108
173,mp-1211763,KGdTiO4,500,5.198880555,14.90681977,189.7142857,132,2284144.957,9448163.265,25.91836735,0.979591837,0.12244898,0.12244898,9500,16,2,1,0.079,2.95,1,10.63860285,8.922097472,2627.816626
174,mp-1211901,KLaTiO4,500,4.748632803,14.53217804,191,104,2415422.298,9448163.265,9.346938776,0.979591837,0.12244898,0.12244898,9500,9,2,1,0.079,2.95,1,11.94650099,7.600861564,2481.158448
175,mp-1212108,HoRhO3,500,8.972772321,16.29448689,179.2,48,2870809.516,12182400,0.24,0.96,0.16,0.16,9500,3,2,1,1.137,3.58,1,12.77987427,1,1861.972814
176,mp-1212488,GdCrGeO5,500,6.411214051,16.8459673,176.375,144,2283971.394,9647500,20.75,1.4375,0.109375,0.109375,9500,16,4,1,0.666,2.88,1,11.89123129,1,2619.920094
177,mp-1212640,GdInO3,500,7.174265549,16.05414768,176.6,162,2098015.781,12198400,29.44,2.56,0,0,9500,16,5,0,0.3,3.64,2,11.38215613,1,1963.819521
178,mp-1212781,Eu5P3O12F,500,5.742507504,16.95750013,175.5238095,138,545079.4037,13871882.09,4.489795918,0.997732426,0,0,9500,7,3,0,0.746607,4.61,2,13.6127051,1,1585.382515
179,mp-1212884,DyRhO3,500,8.815787899,16.31562189,179.4,52,2792760.541,12182400,0.64,0.96,0.16,0.16,9500,4,2,1,0.352,3.59,1,13.13729935,1,1877.055625
180,mp-1212984,DyMnFeO5,500,6.403277202,17.00238868,175,92,1635845.623,8477500,1.359375,0.9375,0,0,9500,5,2,0,0.151,2.87,2,12.53259197,4.991967332,2457.214369
181,mp-1213012,Eu(PO3)3,500,3.521865113,18.40226927,164.8461538,68,233705.2859,5671597.633,1.775147929,0.532544379,0,0,9500,7,3,0,0.746607,4.61,2,14.13148679,1.16374144,1662.8697
182,mp-1213022,ErRhO3,500,9.075290744,16.1978596,179,44,2977488.575,12182400,0.16,0.96,0.16,0.16,9500,3,2,1,1.137,3.56,1,12.87285174,1,1863.84966
183,mp-1213032,ErMnFeO5,500,6.569075188,16.92878725,174.75,84,1778722.327,8477500,1.234375,0.9375,0,0,9500,5,2,0,0.151,2.87,2,12.67193177,4.731659347,2436.369228
184,mp-1213328,Eu3Sc2Al3O12,500,5.424949076,16.00097508,175.55,312,1503871.573,10771275,6.39,2.3475,0,0,9500,9,5,0,0.188,3.31,2,12.06530163,1,2133.075224
185,mp-1213641,GdZr6(PO4)9,500,3.240315334,18.1187642,166.6153846,326,2212537.026,2328738.905,6.808801775,0.702292899,0,0,9500,16,3,0,0.426,3.23,2,13.51919638,1.012345309,2223.104234
186,mp-1213979,Cd3Ga2(GeO4)3,500,6.151152744,16.97425,174.25,184,1437893.569,4212000,2.01,2.01,0,0,5500,5,5,0,0.43,2.98,2,11.46334374,3.127175887,1835.928767
187,mp-1214074,CaMnGeO4,500,3.950776711,16.24185714,179.2857143,68,1400318.009,3350612.245,2.244897959,1.632653061,0,4.93E-32,5300,5,4,0,0.02455,5.58,2,14.23319624,7.007512559,918.1757749
188,mp-1214389,BaPb3O4,500,7.763178441,15.445125,185.25,40,900703.7547,1302343.75,1.75,1.75,0,0,3000,4,4,0,0.14462,4.95,2,12.65428533,2.946945783,871.2824702
189,mp-1214414,BaP2PdO7,500,4.144660692,17.34481818,172.9090909,80,1039415.153,1084297.521,0.876033058,0.876033058,0,0.330578512,3200,3,3,0,0.14462,3.89,0,13.51821088,3.017032992,1141.661342
190,mp-1214461,Ba4Li(BiO4)3,500,7.086906498,15.9128,184.95,34,729060.7585,3198400,0.91,1.0275,0.0475,0.0475,5300,3,3,1,0.14462,3.49,1,12.05496805,2.64457459,1574.258999
191,mp-1214485,Ba3Ta2CoO9,500,7.644597868,15.63953333,187.7333333,35,3746929.523,1298488.889,4.088888889,0.96,0,0,3100,7,2,0,0.14462,2.51,2,13.52841831,2.603578221,1819.47461
192,mp-1214487,Ba3ZnSb2O9,500,6.393184778,16.04986667,185.6666667,48,721083.5104,6198400,1.04,1.04,0,0,7900,3,3,0,0.14462,2.66,2,12.82229807,3.312071234,2592.150628
193,mp-1214505,Ba3Ta2MnO9,500,7.428305137,15.60486667,188.0666667,148,3587861.725,1101155.556,4.515555556,0.96,0,0,3000,7,2,0,0.14462,3.31,2,12.7306425,3.964687627,1333.357887
194,mp-1214531,Ba5Cr3O12F,500,4.522532207,16.02309524,187.0952381,86,1245715.689,1472653.061,3.283446712,0.916099773,0.12244898,0.12244898,3100,6,2,1,0.14462,2.88,1,12.1850764,4.384133149,1683.749547
195,mp-1214566,Ba3CoO5,500,5.712171177,14.81033333,196,52,1244873.309,1575061.728,1.135802469,0.987654321,0,0,3100,3,2,0,0.14462,2.51,2,12.49626091,3.851301475,1866.964123
196,mp-1214575,Ba5Mn3O12F,500,4.586607126,16.10452381,186.952381,80,898900.3954,1068571.429,2.276643991,0.916099773,0,0,3000,5,2,0,0.14462,5.02,2,13.94531628,3.24369799,902.4724924
197,mp-1214967,Al2Cd3(GeO4)3,500,5.786543669,16.88915,173.95,184,1460446.35,2772900,2.01,2.01,0,0,5300,5,5,0,0.43283,2.98,2,8.102577107,2.133553832,1798.903422
198,mp-1215138,Cd3Fe2(GeO4)3,500,5.837963074,16.99925,175.95,176,1569010.018,2844900,1.56,1.56,0,0,5300,4,4,0,0.151,2.87,2,11.81966338,5.082426885,1875.614833
199,mp-1215623,ZnFe4CoO8,500,5.066762174,16.6925,173.7857143,35,1922450.136,949234.6939,1.25,0.979591837,0,4.93E-32,3100,4,2,0,0.151,2.51,2,11.55587549,1.866289229,1760.877721
200,mp-1215675,Zn4CoO5,500,5.354122116,15.524,176.4,26,857654.372,670000,1.21,1,0,0,3100,3,2,0,0.66225646,2.51,2,10.78755345,0.479903883,1757.782346
201,mp-1215745,Zn3Fe8CoO16,500,5.083036913,16.64017857,173.8214286,67,1786089.44,834630.102,1.452806122,0.979591837,0,0,3100,4,2,0,0.151,2.51,2,11.59411143,2.211041199,1764.592283
202,mp-1215777,Zn2CrFe3O8,500,5.117090535,16.52571429,174,34,1618694.277,866785.7143,2.387755102,0.979591837,0.066326531,0.066326531,3100,6,2,1,0.151,2.66,1,10.81509456,1.67755109,1700.761808
203,mp-1215826,Zr2Sb2Pb4O13,500,7.649694535,17.17409524,173.4285714,64,2051135.444,4978095.238,3.188208617,1.156462585,0,0,7900,8,4,0,0.35674316,3.23,2,12.83762424,2.087871703,1980.489199
204,mp-1215842,ZnFe8Co3O16,500,5.024765435,16.74482143,173.75,73,2048980.81,1058099.49,1.024234694,0.979591837,0,4.93E-32,3100,4,2,0,0.151,2.51,2,11.44987264,2.893402587,1758.38081
205,mp-1216201,Y2CrSbO7,500,5.610295344,16.75381818,176.3636364,82,2161065.745,14558181.82,7.47107438,0.975206612,0.082644628,0.082644628,9800,9,3,1,0.307,2.88,1,10.47732334,1,2544.153829
206,mp-1216330,VFeSbO6,500,5.409447587,17.73366667,169.8888889,52,1878262.316,5549135.802,2.543209877,0.888888889,0,4.93E-32,7900,7,3,0,0.151,2.87,2,10.26707465,3.088614678,2241.122386
207,mp-1216357,VFe2(CuO2)3,500,5.301368744,15.94858333,176.25,30,2210497.639,876875,2.75,1,0.1875,0.1875,3300,7,2,1,0.151,2.87,1,7.467309404,1.432451197,1554.628335
208,mp-1216682,TiNi4GeO8,500,5.482298823,16.81214286,173.2857143,36,2256571.245,1463469.388,2.530612245,1.387755102,0,4.93E-32,5300,8,4,0,0.079,2.95,2,10.27987113,1.478807912,1810.453452
209,mp-1216859,TiCrSbO6,500,5.254151818,17.53777778,170.5555556,116,1791931.193,5488395.062,4.395061728,0.888888889,0.098765432,0.098765432,7900,8,3,1,0.079,2.88,1,8.1505758,6.456424615,2256.659172
210,mp-1217119,Ti2MnNiO6,500,4.696486017,16.597,173.6,70,2277731.409,139600,5.85,0.96,0,0,1600,8,2,0,0.079,2.95,2,12.02762209,1.399198167,1309.413441
211,mp-1217219,Ti2Sb2Pb4O13,500,7.74589731,17.20857143,172.2857143,64,1408954.603,4776780.045,3.188208617,1.156462585,0,0,7900,8,4,0,0.079,2.95,2,13.29638347,3.7109671,2239.407093
212,mp-1217713,Tb2MnSbO7,500,7.241020953,16.85476059,176.4545455,64,1697727.351,14011735.54,1.719008264,0.975206612,0,0,9500,5,3,0,1.046,3.6,2,11.068948,1,1918.832026
213,mp-1217731,Tb2CrSbO7,500,7.287326861,16.80294241,176.5454545,66,1894516.702,13840661.16,2.181818182,0.975206612,0.082644628,0.082644628,9500,6,3,1,0.666,2.88,1,12.80767766,1,2463.483253
214,mp-1217847,SrTi4Bi4O15,500,7.148292052,16.93229167,175.0416667,148,1756485.34,3359149.306,5.159722222,0.9375,0,0,5300,8,3,0,0.048,2.95,2,13.02450449,10.59677585,1870.528458
215,mp-1218072,Ta4FeCoO12,500,7.982959588,17.19666667,173.1111111,118,5491613.779,873611.1111,4.200617284,0.888888889,0,0,3100,7,2,0,0.151,2.51,2,13.6333145,2.769055228,1749.892526
216,mp-1218132,Ta3Sb(PO4)6,500,3.973987883,18.475,164.7058824,90,2512940.725,1882422.145,1.993079585,0.557958478,0,0,7900,7,3,0,0.322,3.31,2,13.25335294,0.957807752,1859.999676
217,mp-1218137,SrNdCrO4,500,6.120804986,15.04318625,186,24,1823306.397,9715510.204,9.959183673,0.979591837,0.12244898,0.12244898,9500,10,2,1,0.048,2.88,1,12.3365686,1,2590.419035
218,mp-1218189,SrLaCrO4,500,5.923599077,14.95432089,186.5714286,92,2081320.412,9715510.204,8.204081633,0.979591837,0.12244898,0.12244898,9500,9,2,1,0.048,2.88,1,12.09277622,1,2542.065454
219,mp-1218382,Sr4Bi2O,500,5.757958014,9.705714286,223.1428571,8,339928.9326,2255510.204,1.836734694,1.836734694,0,0,5300,3,3,0,0.048,4.75,2,13.45975904,0.619909633,1108.629027
220,mp-1218412,Sr4TaFeO8,500,5.841885355,15.15928571,188.4285714,27,2443296.058,2654540.816,3.209183673,0.979591837,0,4.93E-32,4200,7,2,0,0.048,2.87,2,11.99922709,3.519988706,1740.15544
221,mp-1218429,Sr4Fe3ReO12,500,5.876632492,16.024,182.4,82,2379415.338,2314275,1.8475,0.96,0,0,4200,5,2,0,0.048,2.76,2,12.30410178,7.325464378,1785.122619
222,mp-1218440,Sr3Fe2TeO9,500,5.595931471,16.22433333,181.9333333,28,1117079.383,2273155.556,1.315555556,0.888888889,0,0,4200,4,2,0,0.048,2.87,2,11.52426665,3.11050295,1773.740088
223,mp-1218456,Sr4NbCoO8,500,5.187417955,15.20428571,187.8571429,26,2064212.438,5674081.633,2.979591837,0.979591837,0.066326531,0.066326531,8500,7,2,1,0.048,2.51,1,11.98481804,1.90223744,2795.579759
224,mp-1218569,Sr5Zn(PbO4)3,500,6.604831692,15.57619048,184.5714286,36,679739.9892,2452018.141,1.632653061,1.632653061,0,4.93E-32,4200,4,4,0,0.048,2.66,2,13.01132377,4.150335377,2000.358855
225,mp-1218606,Sr5As3O13,500,4.270440719,16.44738095,179.8095238,70,437187.969,2738684.807,0.984126984,0.984126984,0,0,4200,3,3,0,0.048,4.13,2,13.58578067,7.762712038,1221.049463
226,mp-1218652,Sr5V3O13,500,3.900320232,15.87352381,182.952381,94,1617611.02,2738684.807,4.467120181,0.943310658,0,0,4200,7,2,0,0.048,3.02,2,12.87381621,9.494171972,1682.530626
227,mp-1218679,SrCr9Ga3O19,500,5.088368393,16.58234375,173.5,214,1798249.637,2941943.359,3.663085938,1.975585938,0.202148438,0.202148438,5500,6,5,1,0.048,2.88,1,10.31660605,10.76234878,1867.104139
228,mp-1218686,Sr2TiMnO6,500,5.262546271,15.806,182.6,50,1389640.821,2066900,5.05,0.96,0,0,4200,8,2,0,0.048,2.95,2,9.800791266,4.556657848,1759.645403
229,mp-1218705,Sr2TaFeO6,500,6.517889781,15.812,183.6,46,3132990.669,2190900,3.61,0.96,0,0,4200,7,2,0,0.048,2.87,2,12.71177562,4.524051928,1712.662201
230,mp-1218740,Sr2NbCoO6,500,5.46359941,15.875,182.8,44,2613722.415,6574000,3.36,0.96,0.09,0.09,8500,7,2,1,0.048,2.51,1,12.34299526,3.561125748,2718.213411
231,mp-1218741,Sr2NbFeO6,500,5.353493291,15.853,183.2,46,2568417.951,6506100,3.61,0.96,0.09,0.09,8500,7,2,1,0.048,2.87,1,10.6098231,3.666126859,2344.121865
232,mp-1218746,Sr2MnNbO6,500,5.353197444,15.823,183.3,96,2335313.997,6536500,4.04,0.96,0.09,0.09,8500,7,2,1,0.048,3.3,1,11.9329196,6.833024806,2017.151326
233,mp-1218763,Sr2MnSbO6,500,5.726110427,16.163,182.1,20,777876.8071,5806900,1.8,1.05,0,0,7900,5,3,0,0.048,4.51,2,13.30648616,1.754297453,1437.747009
234,mp-1218828,Sr2FeO3F,500,4.918525426,15.84428571,186.4285714,44,1180399.343,2404897.959,1.673469388,0.857142857,0,0,4200,4,2,0,0.048,2.87,2,11.1303602,4.793411167,1788.744768
235,mp-1219056,Sn2Sb2Pb4O13,500,8.160728606,17.45809524,172.8571429,56,994424.2036,4804671.202,0.793650794,0.793650794,0,0,7900,4,4,0,0.35674316,4.51,2,11.150706,1.903895881,1380.845645
236,mp-1219278,ScSb3Pb4O13,500,7.806456367,17.32485714,172.2380952,60,1016760.856,6996462.585,2.503401361,0.911564626,0,0,7900,9,4,0,0.188,3.31,2,12.95190521,3.924497084,2039.404901
237,mp-1219532,Sr18Ca3Cr14O56,500,3.744776365,15.9757033,182.0989011,196,1184482.92,2581584.35,3.360946746,0.946745562,0.130177515,0.130177515,4200,6,2,1,0.02455,2.88,1,12.7945979,18.23732366,1796.966964
238,mp-1219552,RbTi3NbO9,500,4.112769917,16.37621429,180.1428571,100,3026671.761,5614948.98,7.102040816,0.918367347,0.12244898,0.12244898,8500,8,2,1,0.079,2.95,1,12.65473168,5.305881389,2262.777302
239,mp-1220624,Nd2EuBeO5,500,7.598985224,14.65745645,180.6666667,148,2190732.694,18555555.56,12.98765432,0.987654321,0,0,9500,10,2,0,-2.4,2.29,2,14.20332795,1,3193.681305
240,mp-1220785,NaLaTi2O6,500,4.976829658,15.34152463,180.4,76,2490214.946,7041600,8.96,0.96,0.09,0.09,9500,9,2,1,0.079,2.95,1,11.48480551,4.505903056,2376.336132
241,mp-1220924,NaPrTi2O6,500,5.038020649,15.402602,180.1,80,2517715.232,7041600,11.4,0.96,0.09,0.09,9500,11,2,1,0.079,2.95,1,11.31361349,4.683861312,2407.533358
242,mp-1221012,NaGdTi2O6,500,5.410949297,15.60377384,179.5,90,2398942.693,7041600,20.65,0.96,0.09,0.09,9500,16,2,1,0.079,2.95,1,9.332800138,5.109911508,2498.109832
243,mp-1221058,NaFeSnO4,500,5.277387504,16.00142857,179.4285714,68,1401111.618,765306.1224,1.102040816,1.632653061,0.12244898,0.12244898,2600,4,4,1,0.151,2.87,1,8.353595541,2.588013781,1482.038549
244,mp-1221575,MnZn4O5,500,5.161212076,15.472,176.9,60,512068.664,302500,2.25,1,0,0,1600,5,2,0,1.4611135,2.66,2,12.49399829,0.249678623,1567.501089
245,mp-1221602,MnZn(FeO2)4,500,4.986330896,16.65535714,174.1428571,37,1728217.077,714285.7143,1.658163265,0.979591837,0,0,2400,5,2,0,0.151,2.66,2,9.745455694,2.120324398,1580.634641
246,mp-1221877,Mn9Zn3O16,500,4.890317746,16.53589286,174.2857143,77,955983.1963,296326.5306,2.758928571,0.979591837,0,0,1600,5,2,0,1.4611135,2.66,2,12.72025825,0.246499687,1521.032265
247,mp-1221899,Mn2FeSbO6,500,5.511366151,17.122,173.2,29,1293363.364,4756500,1.49,1.05,0,0,7900,5,3,0,0.151,2.87,2,10.90134433,1.730568375,2254.274952
248,mp-1221916,Mn3V2O8,500,3.895804262,16.92507692,172.6923077,135,1924108.546,1016686.391,3.786982249,0.946745562,0,0,3300,7,2,0,0.525,3.02,2,13.14284328,1.073680955,1509.916405
249,mp-1221942,Mn2Bi3Sb3O14,500,7.428623409,17.75636364,171.6818182,56,834664.7493,7608677.686,0.79338843,0.628099174,0,0,7900,5,3,0,0.942362,4.51,2,12.89682688,1.573082789,1408.629697
250,mp-1221959,MgTi2MnO6,500,4.132666855,16.2486,171.2,66,1957217.606,1992900,6.81,0.96,0,0,5300,8,2,0,0.079,2.95,2,12.6387244,3.138642378,1765.244113
251,mp-1221990,MgVCrO4,500,4.099334716,15.98842857,170.5714286,42,1999980.585,3253877.551,5.428571429,0.979591837,0.12244898,0.12244898,5300,7,2,1,0.525,2.88,1,12.89103366,1.579506569,1770.958086
252,mp-1221996,Mn2CoO4,500,4.888354385,16.71142857,174,42,1545493.94,841224.4898,1.714285714,0.979591837,0,0,3100,5,2,0,0.66225646,2.51,2,11.12766717,0.670134449,1814.534079
253,mp-1221997,MgTi4FeO10,500,3.789080674,16.535375,171.3125,112,2371147.529,1432148.438,7.25,0.9375,0,0,5300,8,2,0,0.079,2.87,2,12.78918765,3.112327116,1819.188975
254,mp-1222018,Mn2Cr3FeO8,500,4.666920621,16.53642857,174.8571429,48,1746416.624,1156785.714,2.959183673,0.979591837,0.168367347,0.168367347,3100,6,2,1,0.151,2.87,1,11.9631226,2.663819264,1561.58293
255,mp-1222070,MgTi4(PO4)6,500,2.882692243,18.08417143,164.1428571,98,1196553.243,870906.1224,3.76,0.729795918,0,0,5300,8,3,0,0.079,2.95,2,13.33870227,1.755920529,1864.249476
256,mp-1222170,Mg3MnNi3O8,500,4.763910555,15.83653333,168.7333333,27,1368510.714,3454222.222,1.36,0.995555556,0,0,5300,5,2,0,1.156,3.21,2,13.19225207,0.841719178,1544.852356
257,mp-1222354,LiInO2,500,5.638614413,14.47625,169.75,20,867429.7649,1710000,2.25,3.1875,0.1875,0.1875,3300,5,5,1,0.3,3.49,1,12.34133085,1.645021645,1160.664365
258,mp-1222955,LaPrCr2O6,500,6.483627058,15.58612663,180.7,88,2618449.833,12169600,10.44,0.96,0.16,0.16,9500,11,2,1,0.47,2.88,1,12.2694426,1,2490.289719
259,mp-1223117,La8Te3SeO8,500,6.370220555,12.6850985,198.4,96,2736840.209,17046475,11.76,0.96,0,0,9500,9,2,0,0.47,3.75,2,12.23102078,1,1854.252928
260,mp-1223194,La4As2(S2O)3,500,4.556871178,13.14673233,191.8666667,120,2013306.186,14519822.22,9.2,1.04,0,0,9500,9,3,0,0.47,3.75,2,13.39755233,1,1844.278012
